Time [s],Packet ID,MOSI,MISO
252.597687000000008,,0x70,0x60
252.614410999999990,,0x60,0x60
252.633087999999987,,0x60,0x60
252.647979999999990,,0x70,0x60
252.664643000000012,,0x60,0x60
252.681365999999997,,0x00,0x60
252.698090000000008,,0x00,0x60
252.715240999999992,,0x00,0x00
252.731597999999991,,0x00,0x00
252.748322000000002,,0x00,0x00
252.765046000000012,,0x00,0x00
252.781891000000002,,0x00,0x00
252.798553999999996,,0x00,0x00
252.817048000000000,,0x00,0x00
252.832000999999991,,0x00,0x00
252.848847000000006,,0xFF,0x00
256.883821000000012,,0xFE,0x00
256.900666000000001,,0x72,0x62
256.917390000000012,,0x63,0x62
256.950776000000019,,0x62,0x62
256.970002000000022,,0x72,0x62
256.984222999999986,,0x22,0x62
257.001008000000013,,0x62,0x62
257.017732000000024,,0x62,0x62
257.034454999999980,,0x62,0x62
257.051544999999976,,0x72,0x62
257.067964000000018,,0x62,0x62
257.084686999999974,,0x72,0x62
257.101410999999985,,0x63,0x62
257.118134999999995,,0x62,0x62
257.134858000000008,,0x00,0x00
257.152557999999999,,0x00,0x00
257.168428000000006,,0x00,0x00
257.185151000000019,,0x00,0x00
257.201935999999989,,0x00,0x00
257.218659000000002,,0x00,0x00
257.235810000000015,,0x00,0x00
257.252107000000024,,0x00,0x00
257.268890999999996,,0x00,0x00
301.551972999999975,,0x00,0x00
301.568758000000003,,0xFE,0x62
301.585482000000013,,0xFE,0x62
301.602327000000002,,0x7E,0x62
301.619051000000013,,0xFE,0x62
301.635714000000007,,0xFE,0x62
301.652804000000003,,0xFE,0x62
301.669221999999991,,0xFF,0x62
301.686007000000018,,0xFE,0x62
301.702669000000014,,0xFE,0x62
301.719515000000001,,0xFF,0x62
301.736177999999995,,0xFE,0x62
301.752901000000008,,0xFE,0x62
301.769746999999995,,0xFF,0x62
301.786408999999992,,0x7E,0x62
301.803133000000003,,0xFE,0x62
301.819978999999989,,0xFE,0x62
301.836640999999986,,0xFE,0x62
301.853426000000013,,0xFE,0x62
301.872591000000000,,0xFE,0x62
301.886812000000020,,0xFE,0x62
301.903535999999974,,0xFF,0x62
301.920321000000001,,0xFE,0x62
301.937044000000014,,0xFE,0x62
301.953768000000025,,0xFE,0x62
301.970552999999995,,0xFE,0x62
301.987276000000008,,0xFE,0x62
302.004060999999979,,0xFE,0x62
302.020783999999992,,0x7E,0x62
302.037569000000019,,0xFE,0x62
302.054353999999989,,0xFE,0x62
302.071443999999985,,0xFE,0x62
302.087801000000013,,0xFE,0x62
302.104525000000024,,0xFE,0x62
302.121247999999980,,0xFE,0x62
302.138094000000024,,0xFF,0x62
302.154757000000018,,0xFE,0x62
302.171540999999991,,0xFE,0x62
302.188265000000001,,0xFF,0x62
302.204989000000012,,0xFE,0x62
302.221772999999985,,0xFE,0x62
302.238496999999995,,0x62,0x62
302.255220000000008,,0x7E,0x62
302.288607000000013,,0x62,0x62
302.305390999999986,,0x22,0x62
302.322114999999997,,0x61,0x62
302.338839000000007,,0x62,0x62
302.355622999999980,,0x72,0x62
302.372346999999991,,0x63,0x62
302.389132000000018,,0x62,0x62
302.405854999999974,,0x72,0x62
302.422761999999977,,0x63,0x62
302.439364000000012,,0x00,0x62
302.456087000000025,,0x00,0x62
302.472810999999979,,0x00,0x00
302.489533999999992,,0x00,0x00
302.506379999999979,,0x00,0x00
302.523103999999989,,0x00,0x00
302.539765999999986,,0x00,0x00
302.556489999999997,,0x00,0x00
302.573275000000024,,0x00,0x00
302.590058999999997,,0x00,0x00
302.606721999999991,,0xFF,0x00
304.175447000000020,,0xFE,0x00
304.180634999999995,,0x62,0x62
304.197359000000006,,0xFE,0x62
304.230928000000006,,0x22,0x62
304.247591000000000,,0x63,0x62
304.264315000000011,,0x62,0x62
304.281038000000024,,0x72,0x62
304.297822999999994,,0x63,0x62
304.314608000000021,,0x62,0x62
304.331330999999977,,0x72,0x62
304.350496000000021,,0x72,0x62
304.364716999999985,,0x62,0x62
304.381440999999995,,0xFE,0x62
304.398165000000006,,0x62,0x62
304.414888000000019,,0x00,0x00
304.431672999999989,,0x00,0x00
304.448397000000000,,0x00,0x00
304.465180999999973,,0x00,0x00
304.481904999999983,,0x00,0x00
304.498690000000011,,0x00,0x00
304.515473999999983,,0x00,0x00
304.532136999999977,,0x00,0x00
304.549287999999990,,0x00,0x00
304.599214000000018,,0x00,0x00
304.615877000000012,,0xFD,0x00
304.666109000000006,,0xFF,0x00
304.667391000000009,,0xFD,0xFD
304.668672000000015,,0xFD,0xFD
304.669954000000018,,0xFD,0xFD
304.671236000000022,,0xFF,0xFD
304.672578999999985,,0xFD,0xFD
304.673922000000005,,0xFD,0xFD
304.675203000000010,,0xFD,0xFD
304.676485000000014,,0xFF,0xFD
304.677767000000017,,0xFD,0x68
304.679048000000023,,0xE0,0x70
304.680330000000026,,0x0E,0x7A
304.681611999999973,,0x3F,0x86
304.682893999999976,,0x6E,0x94
304.684174999999982,,0x61,0xA4
304.685456999999985,,0xDE,0xB6
304.686738999999989,,0x0F,0xCA
304.688082000000009,,0x46,0xDF
304.689423999999974,,0x01,0xF6
304.690766999999994,,0xBD,0xFD
304.692110000000014,,0xFF,0xFD
304.693452999999977,,0xFD,0xFD
304.694734999999980,,0xFD,0xFD
304.696015999999986,,0xFD,0xFD
304.697297999999989,,0xFF,0xFD
304.698579999999993,,0xFD,0xFD
304.699860999999999,,0xFD,0xFD
304.701143000000002,,0x99,0xFD
304.702486000000022,,0x86,0x83
304.703828999999985,,0x83,0x91
304.705109999999991,,0xD0,0x80
304.706391999999994,,0x80,0x82
304.707673999999997,,0x93,0x8E
304.708956000000001,,0x87,0x8D
304.710237000000006,,0xD0,0x50
304.711519000000010,,0x81,0x00
304.712801000000013,,0x80,0x00
304.714083000000016,,0x82,0x00
304.715364000000022,,0x04,0x00
304.716706999999985,,0x42,0x06
304.718050000000005,,0x30,0xB0
304.719332000000009,,0x68,0x80
304.720613000000014,,0x0E,0xA5
304.721895000000018,,0xFF,0x24
304.723177000000021,,0x00,0x33
304.724459000000024,,0x00,0x83
304.725739999999973,,0x0A,0xFF
304.727021999999977,,0x01,0xB0
304.728303999999980,,0x34,0x00
304.729585999999983,,0x32,0x22
304.730866999999989,,0x00,0x00
304.732210000000009,,0x1D,0x00
304.733552999999972,,0x03,0x14
304.734834999999975,,0x03,0x14
304.736115999999981,,0xC0,0x2D
304.737397999999985,,0x3E,0x0A
304.738679999999988,,0x3B,0x2D
304.739961999999991,,0x13,0x34
304.741242999999997,,0xEA,0x00
304.742525000000001,,0x7C,0xAC
304.743807000000004,,0x0B,0x15
304.745089000000007,,0xB6,0x00
304.746430999999973,,0xF8,0x05
304.747773999999993,,0x6D,0xD9
304.749055999999996,,0xAA,0x02
304.750337999999999,,0x6B,0xB1
304.751619000000005,,0xFE,0x03
304.752901000000008,,0x6C,0x01
304.754183000000012,,0x96,0x02
304.755465000000015,,0x6A,0xC6
304.756746000000021,,0xB3,0x03
304.758028000000024,,0x68,0x9B
304.759310000000028,,0x96,0x01
304.760590999999977,,0x31,0xC8
304.761933999999997,,0x91,0x6D
304.763277000000016,,0x23,0x8E
304.764559000000020,,0x0A,0x23
304.765840000000026,,0x05,0x28
304.767121999999972,,0x0F,0x19
304.768403999999975,,0x56,0x00
304.769685999999979,,0x01,0x0D
304.770966999999985,,0xB4,0x00
304.772248999999988,,0x00,0x22
304.773530999999991,,0xBD,0x00
304.774812999999995,,0x00,0x14
304.776155000000017,,0xD3,0x00
304.777497999999980,,0x00,0x14
304.778779999999983,,0xC7,0x00
304.780061999999987,,0x00,0x18
304.781342999999993,,0xFF,0x00
304.782624999999996,,0x39,0x16
304.783906999999999,,0x01,0x80
304.785189000000003,,0x13,0x00
304.786470000000008,,0xAE,0x61
304.787752000000012,,0x00,0x21
304.789034000000015,,0x05,0x00
304.790316000000018,,0x04,0x15
304.791657999999984,,0xFF,0x15
304.793001000000004,,0x5D,0xBE
304.794283000000007,,0x58,0x0A
304.795565000000011,,0x9D,0x27
304.796846000000016,,0xD9,0x32
304.798128000000020,,0xEE,0x00
304.799410000000023,,0x78,0xEA
304.800692000000026,,0x09,0x78
304.801972999999975,,0xF8,0x00
304.803254999999979,,0x07,0x8C
304.804536999999982,,0x67,0x61
304.805880000000002,,0x8A,0x00
304.807222000000024,,0x68,0x00
304.808504000000028,,0xBF,0x00
304.809785999999974,,0x67,0x00
304.811067999999977,,0xB4,0x00
304.812348999999983,,0x77,0x00
304.813630999999987,,0xAF,0x00
304.814912999999990,,0x67,0x00
304.816193999999996,,0xE3,0x00
304.817475999999999,,0x01,0x00
304.818758000000003,,0x9E,0xA4
304.820040000000006,,0x0A,0x7F
304.821382000000028,,0x0F,0x23
304.822724999999991,,0x0A,0x1E
304.824006999999995,,0x06,0x14
304.825288999999998,,0x55,0x00
304.826570000000004,,0x81,0x21
304.827852000000007,,0x1B,0x00
304.829134000000010,,0x00,0x61
304.830416000000014,,0xE2,0x00
304.831697000000020,,0x01,0x41
304.832979000000023,,0x05,0x00
304.834261000000026,,0x00,0x3B
304.835603999999989,,0x82,0x00
304.836946000000012,,0x00,0x41
304.838228000000015,,0x98,0x00
304.839510000000018,,0x68,0x43
304.840792000000022,,0x00,0xA5
304.842073000000028,,0xFD,0x00
304.843354999999974,,0x1D,0x1B
304.844636999999977,,0x00,0x00
304.845918999999981,,0x17,0x00
304.847199999999987,,0x17,0x00
304.848481999999990,,0x2F,0x00
304.849763999999993,,0x18,0xFF
304.851107000000013,,0x56,0x21
304.852448999999979,,0x62,0x27
304.853730999999982,,0x5B,0x62
304.855012999999985,,0xEA,0x00
304.856294999999989,,0x78,0xAC
304.857575999999995,,0x09,0x15
304.858857999999998,,0x5E,0x00
304.860140000000001,,0xED,0x03
304.861422000000005,,0x64,0x05
304.862703000000010,,0x3F,0x01
304.863985000000014,,0x66,0x1B
304.865327999999977,,0xA0,0x01
304.866670999999997,,0x64,0x1D
304.867952000000002,,0x16,0x01
304.869234000000006,,0x66,0x01
304.870516000000009,,0x32,0x01
304.871797000000015,,0x64,0x62
304.873079000000018,,0x33,0x00
304.874361000000022,,0x77,0xB4
304.875643000000025,,0xE4,0xD1
304.876923999999974,,0x1E,0x2D
304.878205999999977,,0x1C,0x23
304.879487999999981,,0x1F,0x1E
304.880831000000001,,0x0A,0x1E
304.882173000000023,,0x55,0x00
304.883455000000026,,0x00,0x09
304.884736999999973,,0xFE,0x00
304.886018999999976,,0x00,0x1B
304.887299999999982,,0xA1,0x00
304.888581999999985,,0x00,0x11
304.889863999999989,,0x97,0x00
304.891145999999992,,0x01,0x0B
304.892426999999998,,0x9B,0x00
304.893709000000001,,0x00,0x12
304.895052000000021,,0xE8,0x00
304.896394999999984,,0x0E,0x0C
304.897675999999990,,0x00,0x24
304.898957999999993,,0xFD,0x00
304.900239999999997,,0x2B,0x1E
304.901522000000000,,0x00,0x00
304.902803000000006,,0x08,0x00
304.904085000000009,,0x03,0x00
304.905367000000012,,0x5A,0x02
304.906649000000016,,0x8A,0xFF
304.907930000000022,,0x6D,0x10
304.909212000000025,,0x67,0x00
304.910554999999988,,0x5F,0x00
304.911898000000008,,0xEA,0x00
304.913179000000014,,0x78,0xAC
304.914461000000017,,0x0D,0x15
304.915743000000020,,0xB8,0x00
304.917025000000024,,0x07,0x03
304.918305999999973,,0x67,0x0C
304.919587999999976,,0x71,0x00
304.920869999999979,,0x68,0xE6
304.922151999999983,,0x82,0x00
304.923432999999989,,0x78,0xAA
304.924776000000008,,0x1E,0x00
304.926119000000028,,0x67,0xFA
304.927400999999975,,0x00,0x00
304.928681999999981,,0x76,0xC4
304.929963999999984,,0xB3,0x00
304.931245999999987,,0x54,0x6E
304.932526999999993,,0x75,0x60
304.933808999999997,,0x0F,0xDA
304.935091000000000,,0x0B,0x23
304.936373000000003,,0x0F,0x00
304.937654000000009,,0x94,0x00
304.938936000000012,,0x5D,0x00
304.940278999999975,,0x00,0x0B
304.941621999999995,,0xF9,0x00
304.942903000000001,,0x80,0x1E
304.944185000000004,,0x9E,0x00
304.945467000000008,,0x00,0x10
304.946749000000011,,0x94,0x00
304.948030000000017,,0x00,0x0E
304.949312000000020,,0xF5,0x00
304.950594000000024,,0x01,0x14
304.951876000000027,,0x0C,0x00
304.953156999999976,,0x00,0x0F
304.954499999999996,,0x00,0x33
304.955843000000016,,0x00,0x01
304.957125000000019,,0x00,0x05
304.958406000000025,,0x00,0x26
304.959688000000028,,0x00,0x00
304.960969999999975,,0x00,0x14
304.962251999999978,,0x00,0x14
304.963532999999984,,0x00,0x2D
304.964814999999987,,0x00,0x35
304.966096999999991,,0x00,0x7B
304.967378999999994,,0x00,0x6D
304.968660000000000,,0x00,0x07
304.970003000000020,,0x00,0xEA
304.971345999999983,,0x00,0x78
304.972627999999986,,0x00,0x09
304.973908999999992,,0x00,0x5E
304.975190999999995,,0x00,0xED
304.976472999999999,,0x00,0x67
304.977755000000002,,0x00,0x50
304.979036000000008,,0x00,0x68
304.980318000000011,,0x00,0x54
304.981600000000014,,0x00,0x67
304.982881000000020,,0x00,0xA3
304.984223999999983,,0x00,0x69
304.985567000000003,,0x00,0x2A
304.986849000000007,,0x00,0x68
304.988131000000010,,0x00,0x5D
304.989412000000016,,0x00,0x5B
304.990694000000019,,0x00,0x29
304.991976000000022,,0x00,0x0F
304.993257000000028,,0x00,0x14
304.994538999999975,,0x00,0x0A
304.995820999999978,,0x00,0x0F
304.997102999999981,,0x00,0x55
304.998383999999987,,0x00,0x01
304.999727000000007,,0x00,0x05
305.001070000000027,,0x00,0x00
305.002351999999973,,0x00,0xD1
305.003632999999979,,0x00,0x00
305.004914999999983,,0x00,0x9A
305.006196999999986,,0x00,0x00
305.007478999999989,,0x00,0xC9
305.008759999999995,,0x00,0x00
305.010041999999999,,0x00,0xC7
305.011324000000002,,0x00,0x83
305.012606000000005,,0x00,0x01
305.013948000000028,,0x00,0x35
305.015290999999991,,0x00,0x49
305.016572999999994,,0x00,0x00
305.017854999999997,,0x00,0x18
305.019136000000003,,0x00,0x18
305.020418000000006,,0x00,0x03
305.021700000000010,,0x00,0x81
305.022982000000013,,0x00,0x5E
305.024263000000019,,0x00,0x85
305.025545000000022,,0x00,0x69
305.026827000000026,,0x00,0xEA
305.028108999999972,,0x00,0x78
305.029450999999995,,0x00,0x0B
305.030794000000014,,0x00,0xB6
305.032076000000018,,0x00,0xA8
305.033358000000021,,0x00,0x66
305.034639000000027,,0x00,0x92
305.035920999999973,,0x00,0x68
305.037202999999977,,0x00,0x77
305.038484999999980,,0x00,0x65
305.039765999999986,,0x00,0x2F
305.041047999999989,,0x00,0x69
305.042329999999993,,0x00,0x18
305.043673000000013,,0x00,0x69
305.045014999999978,,0x00,0x26
305.046296999999981,,0x00,0x60
305.047578999999985,,0x00,0xA6
305.048860999999988,,0x00,0x14
305.050141999999994,,0x00,0x0A
305.051423999999997,,0x00,0x14
305.052706000000001,,0x00,0x14
305.053987000000006,,0x00,0x55
305.055269000000010,,0x00,0x01
305.056551000000013,,0x00,0x35
305.057833000000016,,0x00,0x00
305.059174999999982,,0x00,0xED
305.060518000000002,,0x00,0x00
305.061800000000005,,0x00,0xC0
305.063082000000009,,0x00,0x01
305.064363000000014,,0x00,0x15
305.065645000000018,,0x00,0x01
305.066927000000021,,0x83,0x37
305.068209000000024,,0x91,0x91
305.069489999999973,,0xC0,0x84
305.070771999999977,,0x82,0x83
305.072053999999980,,0x8F,0x50
305.073397000000000,,0x8D,0x80
305.074739000000022,,0x90,0x92
305.076021000000026,,0x00,0x87
305.077302999999972,,0x00,0x50
305.078584999999975,,0x00,0x89
305.079865999999981,,0x00,0x80
305.081147999999985,,0x83,0x82
305.082429999999988,,0x91,0x83
305.083711999999991,,0x80,0x91
305.084992999999997,,0xC2,0x80
305.086275000000001,,0x8E,0x82
305.087557000000004,,0x8D,0x8E
305.088900000000024,,0x50,0x8D
305.090241999999989,,0x00,0x50
305.091523999999993,,0x00,0x00
305.092805999999996,,0x00,0x00
305.094087999999999,,0x00,0x00
305.095369000000005,,0xC3,0x00
305.096651000000008,,0x91,0x91
305.097933000000012,,0x80,0x84
305.099215000000015,,0x82,0x83
305.100496000000021,,0x8E,0x50
305.101778000000024,,0x8E,0x80
305.103120999999987,,0x50,0x92
305.104464000000007,,0x00,0x87
305.105745000000013,,0x00,0x50
305.107027000000016,,0x00,0x89
305.108309000000020,,0x00,0x80
305.109591000000023,,0x83,0x82
305.110871999999972,,0x89,0x91
305.112153999999975,,0x80,0x84
305.113435999999979,,0x82,0x83
305.114716999999985,,0x8E,0x50
305.115998999999988,,0x85,0x80
305.117280999999991,,0x50,0x92
305.118624000000011,,0x00,0x87
305.119965999999977,,0x00,0x50
305.121247999999980,,0x00,0x89
305.122529999999983,,0x00,0x80
305.123811999999987,,0x00,0x82
305.125092999999993,,0x00,0x83
305.126374999999996,,0x00,0x91
305.127656999999999,,0x00,0x80
305.128939000000003,,0x00,0x82
305.130220000000008,,0x00,0x8E
305.131502000000012,,0x00,0x8D
305.132844999999975,,0x00,0x50
305.134187999999995,,0x00,0x00
305.135469000000001,,0x00,0x00
305.136751000000004,,0x00,0x00
305.138033000000007,,0x00,0x00
305.139315000000011,,0x00,0x83
305.140596000000016,,0x00,0x91
305.141878000000020,,0x00,0x80
305.143160000000023,,0x00,0x82
305.144442000000026,,0x00,0x8E
305.145722999999975,,0x00,0x8D
305.147004999999979,,0x00,0x50
305.148347999999999,,0x00,0x00
305.149691000000018,,0x00,0x00
305.150972000000024,,0x00,0x00
305.152254000000028,,0x80,0x00
305.153535999999974,,0x92,0x82
305.154817999999977,,0x82,0x87
305.156098999999983,,0x86,0x80
305.157380999999987,,0x9E,0x91
305.158662999999990,,0x86,0x8C
305.159944999999993,,0x8E,0x80
305.161225999999999,,0x8D,0x8D
305.162569000000019,,0x8E,0x83
305.163911999999982,,0x80,0x84
305.165193999999985,,0x50,0x91
305.166474999999991,,0xF3,0x50
305.167756999999995,,0xA7,0x86
305.169038999999998,,0xA0,0x8E
305.170321000000001,,0xA2,0x8B
305.171602000000007,,0xB2,0x83
305.172884000000010,,0xE3,0x94
305.174166000000014,,0xA4,0x82
305.175447000000020,,0xEC,0x8A
305.176729000000023,,0xF3,0x50
305.178071999999986,,0x80,0x50
305.179415000000006,,0x50,0x50
305.180696000000012,,0x2B,0x50
305.181978000000015,,0xB3,0x91
305.183260000000018,,0xE3,0x80
305.184542000000022,,0x8F,0x93
305.185823000000028,,0xD6,0x93
305.187104999999974,,0x8D,0x80
305.188386999999977,,0xAB,0x93
305.189668999999981,,0xA4,0x80
305.190949999999987,,0xCC,0x50
305.192293000000006,,0xBE,0x50
305.193636000000026,,0x50,0x50
305.194917999999973,,0xAD,0x50
305.196198999999979,,0xE7,0x8F
305.197480999999982,,0xE3,0x88
305.198762999999985,,0xE7,0x83
305.200044999999989,,0x9B,0x86
305.201325999999995,,0xF0,0x84
305.202607999999998,,0x0D,0x98
305.203890000000001,,0x0B,0x50
305.205172000000005,,0x09,0x50
305.206453000000010,,0x02,0x50
305.207795999999973,,0x00,0x50
305.209138999999993,,0x00,0x50
305.210420999999997,,0x00,0x8C
305.211702000000002,,0x00,0x80
305.212984000000006,,0x00,0x86
305.214266000000009,,0x00,0x8C
305.215548000000013,,0x00,0x80
305.216829000000018,,0x00,0x91
305.218111000000022,,0x00,0x50
305.219393000000025,,0x00,0x50
305.220673999999974,,0x00,0x50
305.222016999999994,,0x00,0x50
305.223360000000014,,0x00,0x50
305.224642000000017,,0x00,0x8C
305.225924000000020,,0x00,0x84
305.227205000000026,,0x00,0x96
305.228486999999973,,0x00,0x93
305.229768999999976,,0x00,0x96
305.231049999999982,,0x00,0x8E
305.232331999999985,,0x00,0x50
305.233613999999989,,0x00,0x50
305.234895999999992,,0x00,0x50
305.236176999999998,,0x00,0x50
305.237520000000018,,0x00,0x50
305.238862999999981,,0x90,0xFF
305.240144999999984,,0x04,0x9F
305.241487000000006,,0x7D,0x07
305.242769000000010,,0xFD,0xFD
305.244051000000013,,0xFE,0xFD
305.245333000000016,,0xFD,0xFD
305.246614000000022,,0xFD,0xFD
305.247896000000026,,0xFD,0x00
305.249177999999972,,0x00,0x00
305.250459999999975,,0x00,0x00
305.251740999999981,,0x00,0x00
305.253084000000001,,0x00,0x00
305.254427000000021,,0x00,0x00
305.255709000000024,,0x00,0x00
305.256989999999973,,0x00,0xFF
305.258271999999977,,0x2C,0xFF
305.259553999999980,,0xFF,0x00
305.260835999999983,,0xFF,0x00
305.262116999999989,,0x80,0x00
305.263398999999993,,0x00,0x00
305.264680999999996,,0x00,0x00
305.265962999999999,,0x00,0x00
305.267305000000022,,0x00,0x00
305.268647999999985,,0x00,0x00
305.269929999999988,,0x00,0x00
305.271211999999991,,0x00,0x00
305.272492999999997,,0x00,0x00
305.273775000000001,,0x00,0x00
305.275057000000004,,0x00,0x00
305.276339000000007,,0x00,0x00
305.277620000000013,,0x00,0x00
305.278902000000016,,0x00,0x00
305.280184000000020,,0x00,0x00
305.281465000000026,,0x00,0x00
305.282807999999989,,0x00,0x00
305.284151000000008,,0x00,0x00
305.285433000000012,,0x00,0x00
305.286715000000015,,0x00,0x00
305.287996000000021,,0x00,0x00
305.289278000000024,,0x00,0x00
305.290560000000028,,0x00,0x00
305.291840999999977,,0x00,0x00
305.293122999999980,,0x00,0x00
305.294404999999983,,0x00,0x00
305.295686999999987,,0x00,0x00
305.297029000000009,,0x00,0x00
305.298371999999972,,0x00,0x00
305.299653999999975,,0x00,0x00
305.300935999999979,,0x00,0x00
305.302216999999985,,0x00,0x00
305.303498999999988,,0x00,0x00
305.304780999999991,,0x00,0x00
305.306062999999995,,0x00,0x00
305.307344000000001,,0x00,0x00
305.308626000000004,,0x00,0x00
305.309908000000007,,0x00,0x00
305.311190000000011,,0x00,0x00
305.312531999999976,,0x00,0x00
305.313874999999996,,0x00,0x00
305.315156999999999,,0x00,0x00
305.316439000000003,,0x00,0x00
305.317720000000008,,0x00,0x00
305.319002000000012,,0x00,0x00
305.320284000000015,,0x00,0x00
305.321566000000018,,0x00,0x00
305.322847000000024,,0x00,0x00
305.324129000000028,,0x00,0x00
305.325410999999974,,0x00,0x00
305.326753999999994,,0x00,0x00
305.328096000000016,,0x00,0x00
305.329378000000020,,0x00,0x00
305.330660000000023,,0x00,0x00
305.331942000000026,,0x00,0x00
305.333222999999975,,0x00,0x00
305.334504999999979,,0x00,0x00
305.335786999999982,,0x00,0x00
305.337068999999985,,0x00,0x00
305.338349999999991,,0x00,0x00
305.339631999999995,,0x00,0x00
305.340913999999998,,0x00,0x00
305.342257000000018,,0x00,0x00
305.343598999999983,,0x00,0x00
305.344880999999987,,0x00,0x00
305.346162999999990,,0x00,0x00
305.347443999999996,,0x00,0x00
305.348725999999999,,0x00,0x00
305.350008000000003,,0x00,0x00
305.351290000000006,,0x00,0x00
305.352571000000012,,0x00,0x00
305.353853000000015,,0x00,0x00
305.355135000000018,,0x00,0x00
305.356477999999981,,0x00,0x00
305.357820000000004,,0x00,0x00
305.359102000000007,,0x00,0x00
305.360384000000010,,0x00,0x00
305.361666000000014,,0x00,0x00
305.362947000000020,,0x00,0x00
305.364229000000023,,0x00,0x00
305.365511000000026,,0x00,0x00
305.366792999999973,,0x00,0x00
305.368073999999979,,0x00,0x00
305.369355999999982,,0x00,0x00
305.370637999999985,,0x00,0x00
305.371981000000005,,0x00,0x00
305.373323000000028,,0x00,0x00
305.374604999999974,,0x00,0x00
305.375886999999977,,0x00,0x00
305.377168999999981,,0x00,0x00
305.378449999999987,,0x00,0x00
305.379731999999990,,0x00,0x00
305.381013999999993,,0x00,0x00
305.382295999999997,,0x00,0x00
305.383577000000002,,0x00,0x00
305.384859000000006,,0x00,0x00
305.386202000000026,,0x00,0x00
305.387544999999989,,0x00,0x00
305.388825999999995,,0x00,0x00
305.390107999999998,,0x00,0x00
305.391390000000001,,0x00,0x00
305.392672000000005,,0x00,0x00
305.393953000000010,,0x00,0x00
305.395235000000014,,0x00,0x00
305.396517000000017,,0x00,0x00
305.397798000000023,,0x00,0x00
305.399080000000026,,0x00,0x00
305.400361999999973,,0x00,0x00
305.401704999999993,,0x00,0x00
305.403048000000013,,0x00,0x00
305.404329000000018,,0x00,0x00
305.405611000000022,,0x00,0x00
305.406893000000025,,0x00,0x00
305.408173999999974,,0x00,0x00
305.409455999999977,,0x00,0x00
305.410737999999981,,0x00,0x00
305.412019999999984,,0x00,0x00
305.413300999999990,,0x00,0x00
305.414582999999993,,0x00,0x00
305.415926000000013,,0x00,0x00
305.417268999999976,,0x00,0x00
305.418549999999982,,0x00,0x00
305.419831999999985,,0x00,0x00
305.421113999999989,,0x00,0x00
305.422395999999992,,0x00,0x00
305.423676999999998,,0x00,0x00
305.424959000000001,,0x00,0x00
305.426241000000005,,0x00,0x00
305.427523000000008,,0x00,0x00
305.428804000000014,,0x00,0x00
305.430086000000017,,0x00,0x00
305.431428999999980,,0x00,0x00
305.432772000000000,,0x00,0x00
305.434053000000006,,0x00,0x00
305.435335000000009,,0x00,0x00
305.436617000000012,,0x00,0x00
305.437899000000016,,0x00,0x00
305.439180000000022,,0x00,0x00
305.440462000000025,,0x00,0x00
305.441744000000028,,0x00,0x00
305.443025999999975,,0x00,0x00
305.444306999999981,,0x00,0x00
305.445650000000001,,0x00,0x00
305.446993000000020,,0x00,0x00
305.448275000000024,,0x00,0x00
305.449555999999973,,0x00,0x00
305.450837999999976,,0x00,0x00
305.452119999999979,,0x00,0x00
305.453401999999983,,0x00,0x00
305.454682999999989,,0x00,0x00
305.455964999999992,,0x00,0x00
305.457246999999995,,0x00,0x00
305.458528000000001,,0x00,0x00
305.459810000000004,,0x00,0x00
305.461153000000024,,0x00,0x00
305.462495999999987,,0x00,0x00
305.463777999999991,,0x00,0x00
305.465058999999997,,0x00,0x00
305.466341000000000,,0x00,0x00
305.467623000000003,,0x00,0x00
305.468904000000009,,0x00,0x00
305.470186000000012,,0x00,0x00
305.471468000000016,,0x00,0x00
305.472750000000019,,0x00,0x00
305.474031000000025,,0x00,0x00
305.475373999999988,,0x00,0x00
305.476717000000008,,0x00,0x00
305.477999000000011,,0x00,0x00
305.479280000000017,,0x00,0x00
305.480562000000020,,0x00,0x00
305.481844000000024,,0x00,0x00
305.483126000000027,,0x00,0x00
305.484406999999976,,0x00,0x00
305.485688999999979,,0x00,0x00
305.486970999999983,,0x00,0x00
305.488252999999986,,0x00,0x00
305.489533999999992,,0x00,0x00
305.490877000000012,,0x00,0x00
305.492219999999975,,0x00,0x00
305.493501999999978,,0x00,0x00
305.494782999999984,,0x00,0x00
305.496064999999987,,0x00,0x00
305.497346999999991,,0x00,0x00
305.498628999999994,,0x00,0x00
305.499910000000000,,0x00,0x00
313.656953999999985,,0x00,0x00
313.674043999999981,,0x00,0x6F
313.690401000000008,,0xFF,0x6F
313.707185999999979,,0xFE,0x6F
313.723908999999992,,0xFE,0x6F
313.740633000000003,,0xFF,0x6F
313.757417999999973,,0xFE,0x6F
313.776643999999976,,0xFE,0x6F
313.790864999999997,,0xFE,0x6F
313.807649000000026,,0x7E,0x6F
313.824372999999980,,0xFE,0x6F
313.841096999999991,,0xFE,0x6F
313.857881000000020,,0xFE,0x6F
313.874971000000016,,0xFE,0x6F
313.891328999999985,,0xFE,0x6F
313.908113000000014,,0xFE,0x6F
313.924837000000025,,0xFF,0x6F
313.941560999999979,,0xFE,0x6F
313.960847999999999,,0xFE,0x6F
313.975069000000019,,0xFF,0x6F
313.991792999999973,,0xFE,0x6F
314.008515999999986,,0xFE,0x6F
314.025301000000013,,0xFF,0x6F
314.042024000000026,,0x6F,0x6F
314.059114000000022,,0xFE,0x6F
314.092195000000004,,0x2F,0x6F
